country,country.code,year,sdg382,health.worker,sdi,total.aid.for.health_rmnch,total.aid.for.health.volatility_rmnch,total.health.spending,government.health.spending,prepaid.private.health.spending,out.of.pocket.health.spending,total.aid.for.health,the_total,ghes_total,ppp_total,oop_total,dah_total,ghes_per_the,ppp_per_the,oop_per_the,dah_per_the,total.aid.for.health.volatility,total.aid,total.aid.volatility,gini.index,people.at.poverty,gdp.per.capita,gdp,vae,pve,gee,rqe,rle,cce,institutional.index,income.group_wb,region_un,country.id_gbd
Pakistan,PAK,2007,2.71,29.54,0.355,0.09225665197479754,0.03220163432515337,2.567807597066725,0.5627694970026675,0.06886263899113708,1.749538688057518,0.18663725105886628,5371494,1177235,144051,3659790,390419,22,2.7,68,7.3,0.03414466114177879,1.2320996625013143,0.4724708343289187,29.7,44.1,1149.85,209186,-0.9498741626739502,-2.4327051639556885,-0.48045262694358826,-0.5372637510299683,-0.8875446319580078,-0.8188733458518982,-1.0529052118064663,Lower middle income,Central and Southern Asia,165
Pakistan,PAK,2010,3.04,31.865,0.379,0.21888799913624013,0.04017987423801982,2.492580212700869,0.5717523528459089,0.06505461481708086,1.6256271256590669,0.23014611937881269,5540607,1270914,144606,3613509,511578,23,2.6,65.10000000000001,9.3,0.03543638765846178,1.6898247287254142,0.5019641562699974,28.8,36.8,1143.12,222284,-0.7986512780189514,-2.6759331226348877,-0.7708179950714111,-0.6133582592010498,-0.7378055453300476,-1.0896106958389282,-1.157209027104867,Lower middle income,Central and Southern Asia,165
Pakistan,PAK,2011,3.76,32.401,0.387,0.09152385789469077,0.05592503960400571,2.3285935707593017,0.5816842824242319,0.06343205163007784,1.5478427629447358,0.1356340359203832,5318368,1328532,144875,3535180,309780,25,2.7,66.4,5.8999999999999995,0.0372041938136064,1.902510573832938,0.4380425485902277,29.7,36.3,1150,228394,-0.8291994333267212,-2.810035467147827,-0.8293701410293579,-0.6478167772293091,-0.9066281914711,-1.0833920240402222,-1.2327307165257346,Lower middle income,Central and Southern Asia,165
Pakistan,PAK,2013,5.61,35.516,0.402,0.20003160492226404,0.05549565510894745,2.5969302706272765,0.6750937004906867,0.06911631826967103,1.596743882624181,0.2559763692427379,6409146,1666111,170577,3940716,631742,26,2.7,61.4,9.9,0.0642700923324119,1.294140528450508,0.4546015412488518,29.5,29.5,1201.91,246797,-0.7994806170463562,-2.603302001953125,-0.7920222878456116,-0.7050049901008606,-0.8559930920600891,-0.9626420736312866,-1.1652111986516172,Lower middle income,Central and Southern Asia,165
Pakistan,PAK,2015,4.47,38.028,0.418,0.1655254365085232,0.05469588834979423,2.611482650541847,0.7098645012492794,0.08717862475790594,1.608136208400479,0.20630368574343205,7065523,1920581,235867,4350909,558167,27.200000000000003,3.4000000000000004,61.5,7.9,0.04915527006975451,1.8186549180206684,0.4095683486651371,31.3,24.3,1282.44,270556,-0.7220579981803894,-2.482707977294922,-0.6672666072845459,-0.6293288469314575,-0.7594802975654602,-0.8064258694648743,-1.0472529088472893,Lower middle income,Central and Southern Asia,165
Pakistan,PAK,2018,5.39,41.807,0.442,0.13962819147759767,0.04023367333475416,2.908728400951638,0.906294331562967,0.1764084206668415,1.6344804380313864,0.19154489474166447,9206329,2868485,558345,5173245,606253,31.2,6.1,56.10000000000001,6.6000000000000005,0.0282578912548261,0.8513682161847921,0.34816866802974705,29.6,21.9,1440.43,316507,-0.819087028503418,-2.2694013118743896,-0.6313531398773193,-0.6412573456764221,-0.6668544411659241,-0.7771666049957275,-1.0014072492722137,Lower middle income,Central and Southern Asia,165
Philippines,PHL,1997,3.17,51.333,0.526,0.02173386945248205,NA,3.2990793280974033,1.3152448235692007,0.326647626921198,1.6053699597910638,0.05181691781594078,4389590,1749999,434621,2136025,68945,39.900000000000006,9.9,48.6,1.6,NA,0.9462928864003608,0.25545508618005625,NA,36.8,1829.72,133055,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,16
Philippines,PHL,2000,2.83,49.583,0.534,0.04839491302277374,NA,3.172091655228438,1.2828342530603098,0.36921272304546343,1.4392917168548138,0.08075296226785064,4529620,1831836,527221,2055251,115312,40.5,11.6,45.3,2.6,NA,0.8266968262416314,0.14879982127589586,47.7,33,1831.7,142796,0.23236535489559176,-1.39048433303833,-0.20412816107273105,0.02448372170329094,-0.3885292112827301,-0.5275936722755432,-0.37532784993145074,Lower middle income,Eastern and South-eastern Asia,16
Philippines,PHL,2003,2.94,47.659,0.542,0.02290157249566659,NA,3.2340218977191957,1.1832805427042936,0.40581673753912534,1.5775872604157577,0.0673373570600192,5186789,1897769,650857,2530166,107997,36.6,12.5,48.8,2.1,NA,0.8966592260976918,0.12647036685091995,46.6,24.9,1933.65,160382,0.1538008153438568,-1.559809684753418,-0.13993632793426514,-0.10968480259180068,-0.5503852367401123,-0.6353716254234314,-0.4801389059238554,Lower middle income,Eastern and South-eastern Asia,16
Philippines,PHL,2006,4.39,49.556,0.55,0.00238218758933203,NA,3.8583471853130193,1.2092735915977595,0.4530984319911912,2.074604292172661,0.12137034017638776,7288495,2284342,855912,3918969,229271,31.4,11.7,53.7,3.2,NA,0.6974939386560227,0.1782110474496797,47.2,26.6,2149.01,188902,-0.09114250540733336,-1.638671636581421,-0.1293710619211197,-0.19207485020160675,-0.4068933725357056,-0.8894268274307251,-0.5682689514034226,Lower middle income,Eastern and South-eastern Asia,16
Philippines,PHL,2009,4.5,50.819,0.562,0.01897417840375587,NA,4.405957746478873,1.2893150234741784,0.5603450704225352,2.4977699530516433,0.05852816901408451,9384690,2746241,1193535,5320250,124665,29.299999999999997,12.7,56.7,1.3,NA,0.552319248826291,0.21818194041223657,46.3,26.3,2291.62,213000,-0.02774927206337452,-1.728763222694397,0.03450287505984306,-0.11253563314676283,-0.5749973058700562,-0.7867392301559448,-0.5395672743893438,Lower middle income,Eastern and South-eastern Asia,16
Philippines,PHL,2012,6.13,54.029,0.577,0.01809793593072228,NA,4.428288268411743,1.2116094539809863,0.6206414807402125,2.5291215393646653,0.06691618830741591,11239837,3075295,1575306,6419391,169846,27.3,14.000000000000002,57.099999999999994,1.5,NA,0.36368435775099583,0.24492926017679048,46.5,25.2,2589.14,253819,-0.02968673594295978,-1.1882402896881104,0.21159841120243073,0.04050460085272789,-0.5224102735519409,-0.5738954544067383,-0.34052174062782947,Lower middle income,Eastern and South-eastern Asia,16
Philippines,PHL,2015,6.31,58.754,0.596,0.01139809297559765,NA,4.233665637665363,1.4010070289708465,0.5120533470823572,2.2294534763057765,0.09115178530638351,12973899,4293330,1569167,6832071,279331,33.1,12.1,52.7,2.1999999999999997,NA,0.4422149416210361,0.1845741115982797,44.6,23.5,2974.3,306446,0.14708241820335388,-0.85566246509552,0.19547507166862488,0.07075752317905426,-0.3976099491119385,-0.4569140374660492,-0.20777229989864135,Lower middle income,Eastern and South-eastern Asia,16
Rwanda,RWA,2000,8.44,9.777,0.277,0.39915713476639664,NA,3.83562090357911,1.0571598519829173,0.42243277508552834,0.9866752206240396,1.369353055886624,104972,28932,11561,27003,37476,27.500000000000004,11,25.7,35.8,NA,20.22715260826018,NA,48.5,NA,337.46,2736.766814,-1.56632399559021,-1.6915947198867798,-1.1583938598632813,-1.364360213279724,-1.3708183765411377,-0.7336045503616333,-1.3938855612404593,Low income,Sub-Saharan Africa,185
Rwanda,RWA,2005,2.35,15.024,0.315,0.21379693358356489,NA,6.581551559020271,1.552467976818966,0.535830113149354,1.2323919186614158,3.2608367767018227,265667,62666,21629,49746,131625,23.6,8.1,18.7,49.6,NA,18.749718564702818,NA,52,NA,447.2,4036.540588,-1.1944444179534912,-1.0002124309539795,-0.9177535772323608,-1.0017578601837158,-0.8628995418548584,-0.6291663646697998,-0.9889476519011134,Low income,Sub-Saharan Africa,185
Rwanda,RWA,2013,1.63,23.44,0.384,0.972655434703431,NA,8.060552538020795,2.034931210424632,0.8232024860686928,0.7880553967266288,4.414376978527964,595590,150360,60826,58229,326176,25.2,10.2,9.8,54.8,NA,15.469185440459288,NA,45.1,39.1,665.59,7388.947559,-1.2111033201217651,-0.11095161736011504,-0.01838292740285396,-0.03015689365565776,-0.14671629667282104,0.6251274347305298,-0.12744704497259604,Low income,Sub-Saharan Africa,185
Rwanda,RWA,2016,1.15,25.692,0.407,0.8501659449576201,NA,6.200584438729628,2.045032884547822,0.8571941189898171,0.7265209146962166,2.571836520495773,561109,185061,77570,65745,232733,32.9,13.8,11.7,41.5,NA,14.8866892542986,NA,43.7,38.2,758.48,9049.292136,-1.1541626453399658,-0.05489928275346756,0.04691722244024277,0.02194439060986042,0.11503258347511292,0.6358590126037598,-0.03466656646341914,Low income,Sub-Saharan Africa,185
Senegal,SEN,2001,1.6,20.514,0.286,0.24385889226463475,0.09707766911243154,5.002102436003292,1.5995906746069526,0.27906674798113285,2.3703106344499183,0.7531343789652879,545278,174371,30421,258387,82099,32,5.6000000000000005,47.3,15.1,NA,8.218713416760018,2.661311816161806,41.2,55.2,1096.9,10900.976279,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,216
Senegal,SEN,2005,1.38,20.67,0.304,0.16184603115619595,0.0967564338980185,5.314354295535582,1.7551255213195356,0.40782432028920845,2.036115173622708,1.1152813267913697,668177,220673,51276,256002,140225,33,7.7,38.2,21,NA,8.275470956675942,5.387462152144284,39.2,48.3,1145.71,12573.060862,0.05619781464338302,-0.20400993525981903,-0.25545451045036316,-0.2604939043521881,0.00981641840189695,-0.03537566214799881,-0.10613483272825835,Lower middle income,Sub-Saharan Africa,216
Senegal,SEN,2011,3.33,19.674,0.336,0.3629154528582553,0.0957911531246906,5.436676871380634,1.4955282570706585,0.4655977363187288,2.4137310288007807,1.0618266197485202,802988,220887,68768,356504,156830,27.500000000000004,8.6,44.3,19.6,NA,7.575306585295091,2.420398057175328,40.3,46.7,1147.09,14769.831259,-0.2201930433511734,-0.28060224652290344,-0.49777212738990784,-0.24533432722091675,-0.4560457468032837,-0.5037292242050171,-0.3853657144322422,Lower middle income,Sub-Saharan Africa,216
Senegal,SEN,2018,6.86,21.918,0.382,0.46692256819204575,0.0956567754038279,4.660586953636613,1.12255706605003,0.2919407912091267,2.382392473937545,0.8637012594384531,1005087,242087,62959,513779,186263,24.1,6.3,51,18.6,NA,5.572373887956158,1.9644574821804457,38.1,NA,1384.64,21565.674238,0.21297532320022583,-0.10147403180599213,-0.3078262507915497,-0.13893088698387146,-0.20559345185756683,-0.02208959683775901,-0.08869471563226827,Lower middle income,Sub-Saharan Africa,216
Sierra Leone,SLE,2003,35.93,19.231,0.229,0.27117201188747353,0.2528182201170942,8.989697170029357,1.678130328614971,0.04520230452588417,6.170260921220599,1.0961036156679018,214986,40132,1081,147560,26213,18.6,0.5,68.60000000000001,12.2,1.0003826222844323,22.580662781704632,NA,40.2,NA,446.93,2391.470991,-0.3467901349067688,-1.0812102556228638,-1.3588356971740725,-1.1791670322418213,-1.1947054862976074,-0.8927830457687378,-1.0851763049408127,Low income,Sub-Saharan Africa,217
Sierra Leone,SLE,2011,37.09,22.83,0.283,1.2548982120985273,0.4673546336421169,10.3387983567206,0.8907935850921147,0.02782703882659665,7.063854131395769,2.3563509632928716,377854,32556,1017,258164,86118,8.6,0.3,68.30000000000001,22.8,0.7910366594966015,11.952766608663206,NA,34,62.4,552.71,3654.71873,-0.20381256937980652,-0.16844485700130463,-1.1969486474990845,-0.7308396697044373,-0.862535297870636,-0.8600417971611023,-0.7293988065882884,Low income,Sub-Saharan Africa,217
Sierra Leone,SLE,2018,16.4,30.32,0.342,1.40263334725639,0.8476721953796224,8.566651638305128,0.8690550606321391,0.12684301979978116,4.230851206025195,3.3399023518480133,413194,41917,6118,204066,161093,10.1,1.5,49.4,39,1.3098725217770464,12.29120886860122,NA,35.7,56.8,613.55,4823.284726,-0.18898078799247744,-0.08529794961214066,-1.1559070348739624,-0.9037578105926514,-0.7824993133544922,-0.4892170429229736,-0.6527642837023448,Low income,Sub-Saharan Africa,217
Somalia,SOM,2016,0.55,12.814,0.077,1.3366728084061523,0.36918683199640584,1.9862879179129616,0.1089772781673836,0.00298780810189498,0.47972454130830655,1.3945982903353764,115010,6310,173,27777,80750,5.5,0.2,24.1,70.3,NA,23.289705095765473,NA,NA,NA,405.11,5790.197834,-1.9096659421920776,-2.3573625087738037,-2.1770052909851074,-2.170290231704712,-2.312940835952759,-1.6770498752593994,-2.2575332101474235,Low income,Sub-Saharan Africa,187
Somalia,SOM,2017,0.13,13.522,0.0785,0.74841678910449,0.3643996163189833,1.7290886384131197,0.15154625804223895,0.00364480478088449,0.5476487924241026,1.0262656572621014,102470,8981,216,32455,60819,8.799999999999999,0.2,31.6,59.5,NA,33.63901701313268,NA,NA,NA,398.69,5926.243324,-1.7783125638961792,-2.259042263031006,-2.238853454589844,-2.1757771968841553,-2.2578887939453125,-1.6945570707321167,-2.2243932230742653,Low income,Sub-Saharan Africa,187
South Sudan,SSD,2009,9.21,19.364,0.315,0.04705020277326489,NA,1.727746078822742,0.3043406710862079,0.13403365202620438,0.5978431940195527,0.691528561690777,366332,64529,28419,126760,146624,17.599999999999998,7.7,34.5,40.1,NA,NA,NA,46.3,NA,2297.36,21202.884179,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,435
South Sudan,SSD,2016,11.71,20.959,0.345,NA,NA,NA,NA,NA,NA,NA,282870,57293,21552,93917,110107,20.200000000000003,7.6,33.1,39,NA,NA,NA,44.1,82.3,NA,NA,-1.7980773448944092,-2.4189655780792236,-2.3356144428253174,-1.794991970062256,-1.9694440364837649,-1.7397786378860474,-2.155180998688991,Low income,Sub-Saharan Africa,435
Sri Lanka,LKA,1995,4.91,33.052,0.539,0.00406782809613865,NA,3.651379964525979,2.016999734571408,0.30400754218322107,1.2775383015509545,0.05283777043678274,1078944,596002,89831,377499,15613,55.3,8.3,35,1.5,NA,2.317714434210916,0.638395690446562,35.4,28.8,1619.75,29548.937949,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Central and Southern Asia,17
Sri Lanka,LKA,2005,6.28,46.252,0.597,0.01456453684838911,NA,3.529084898240627,1.7920982739235345,0.2051782397039449,1.4808412217041378,0.05096934192409781,1619578,822435,94161,679592,23391,50.9,5.800000000000001,41.9,1.4,NA,2.8222167617140363,0.687266581046861,NA,NA,2348.03,45892.293518,-0.20679596066474917,-1.152236819267273,-0.31065550446510315,-0.42339444160461426,0.15846942365169525,-0.33986178040504456,-0.3745970789754114,Lower middle income,Central and Southern Asia,17
Sri Lanka,LKA,2006,5.55,47.877,0.602,0.01300710703542075,NA,3.5171039327400075,1.7276987927656795,0.1977234079891919,1.5123155098751215,0.07936622211001404,1737852,853681,97698,747257,39216,49.2,5.6000000000000005,42.9,2.3,NA,2.3028873540586465,1.3005251875511543,39.7,34.1,2508.71,49411.448545,-0.3101588487625122,-1.421550750732422,-0.1597981154918671,-0.2725323438644409,0.17775267362594604,-0.1948010176420212,-0.3492176401711024,Lower middle income,Central and Southern Asia,17
Sri Lanka,LKA,2009,4.69,52.92,0.621,0.02215991548084273,NA,3.548951577913686,1.5064855731694609,0.1853690404196126,1.7691310135828384,0.08796595074177373,2054428,872079,107307,1024120,50922,42.5,5.2,49.8,2.5,NA,1.8398706876505428,0.503670018660298,36.1,28.4,2876.65,57888.307431,-0.4803144037723541,-1.3409030437469482,-0.14672400057315826,-0.29494398832321167,-0.10163547098636629,-0.3963933289051056,-0.45803505351472534,Lower middle income,Central and Southern Asia,17
Sri Lanka,LKA,2012,5.78,58.308,0.644,0.00634694423819833,NA,3.0891343033884295,1.3094430105738333,0.17084592057186584,1.5666290485819545,0.0422149689234788,2280246,966566,126110,1156408,31161,42.5,5.5,50.7,1.4,NA,1.2625609716609003,0.2270544606427236,38.7,22.5,3613.96,73815.049009,-0.5752792954444885,-0.717079222202301,-0.19666731357574463,-0.12574109435081482,-0.11408435553312302,-0.24188050627708435,-0.32436058068538903,Lower middle income,Central and Southern Asia,17
Sri Lanka,LKA,2016,5.44,69.212,0.672,0.01965371088023402,NA,3.2455846791053498,1.413901086303746,0.19719338778787393,1.5776030034090844,0.05688608358252386,2902970,1264645,176377,1411066,50881,43.6,6.1,48.6,1.7999999999999998,NA,1.0612377782938127,0.0901566370976521,39.3,16,4218.44,89443.668461,-0.08105055242776871,-0.00402953522279858,0.00942008104175329,-0.10255302488803864,0.12516145408153534,-0.30207422375679016,-0.04611194494664696,Lower middle income,Central and Southern Asia,17
Sudan,SDN,2009,18.36,19.065,0.404,0.06536582113257611,NA,2.356927260147022,0.7767730396603727,0.07309899564033168,1.399581820157155,0.107472337160931,2207836,727637,68475,1311049,100674,33,3.1,59.3,4.6,NA,2.9116512251060302,0.6903871494704098,35.4,46.5,2220.96,93674.337657,-1.6868727207183838,-2.647073745727539,-1.2782907485961914,-1.2747951745986938,-1.2700705528259275,-1.15030837059021,-1.6349193058821865,Low income,Northern Africa and Western Asia,522
Sudan,SDN,2014,12.46,23.636,0.462,0.11604323575593462,NA,2.6101076156131167,0.5876821054086885,0.09289358693275084,1.7663991480369754,0.16313277523470196,2176626,490081,77466,1473039,136040,22.5,3.5999999999999996,67.7,6.3,NA,1.178827364705041,0.45684954821172075,34.2,NA,2253.65,83392.193754,-1.736379861831665,-2.363084554672241,-1.5567641258239746,-1.4451069831848145,-1.1695798635482788,-1.4626412391662598,-1.720060417101065,Low income,Northern Africa and Western Asia,522
Syrian Arab Republic,SYR,2003,5.54,26.551,0.508,0.00162447973401547,NA,4.041632904137147,1.7860171437766446,0.05649342022372251,2.18472859470407,0.01438947048604237,945423,417787,13215,511054,3366,44.2,1.4,54.1,0.4,NA,1.4160333344612823,5.914592769481946,37.5,30.1,1328.24,23392.104687,-1.621074676513672,0.06364519894123077,-1.1389309167861938,-1.055394172668457,-0.4830619692802429,-0.801886260509491,-0.8998987172030423,Low income,Northern Africa and Western Asia,153
Syrian Arab Republic,SYR,2007,6.88,27.766,0.56,0.00488728735856408,NA,3.200047210558264,1.442068580638795,0.04946301099049172,1.6776894185112197,0.03082959201203852,943523,425189,14584,494661,9090,45.1,1.5,52.400000000000006,1,NA,0.9869200197561154,5.9227520694758375,NA,35.2,1424.17,29484.658754,-1.781911015510559,-0.33987611532211304,-0.6899146437644958,-1.3331574201583862,-0.8346661925315857,-1.00992751121521,-1.0661770216754145,Low income,Northern Africa and Western Asia,153
São Tomé and Príncipe,STP,2010,0.86,18.632,0.424,1.7225699000016783,2.114102365381908,11.2396005708395,3.05848077723502,0.23207448503580105,2.12662462522585,5.822420683342831,28429,7736,587,5379,14727,27.200000000000003,2.1,18.9,51.8,NA,20.93414647810165,NA,30.8,NA,1388.71,252.9360347,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,215
São Tomé and Príncipe,STP,2017,4.83,28.943,0.487,1.9347679063606964,0.43534412896475727,10.415866164976132,3.623850999215272,0.13805146663677229,1.3249431014080053,5.329313079636924,35612,12390,472,4530,18221,34.699999999999996,1.3,12.7,51.2,NA,14.767412183242868,NA,40.7,66.7,1643.47,341.9014745,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Sub-Saharan Africa,215
Tajikistan,TJK,1999,11.89,38.572,0.445,0.04401934388455284,0.05031492769712989,2.777793145312826,0.6792702399979129,2.407621361051204e-4,1.929387504701066,0.16889463847774194,69225,16928,6,48082,4209,24.5,0,69.39999999999999,6.1,0.06405701931952375,6.826810369260689,NA,29.5,96,402.63,2492.086213,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2007,6.46,56.056,0.477,0.0392193809802301,0.05044273198259298,3.966988755060188,0.7690197774961898,0.01326210353229257,2.5421731435068615,0.6425337305248436,195925,37981,655,125555,31734,19.4,0.3,64.1,16.2,0.11058900647929008,4.572692307989245,NA,32.2,53.1,687.06,4938.884683,-1.2921208143234253,-0.7520521879196167,-1.1256259679794312,-1.1323528289794922,-1.2960470914840698,-1.0409692525863647,-1.1882106570391882,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2009,15.38,63.507,0.489,0.17069149691098998,0.1066271198931934,4.429508460258033,0.847497459797715,0.00763966809791014,2.6277207334216035,0.9466325382597216,245257,46925,423,145494,52414,19.1,0.2,59.3,21.4,0.1613813375309604,6.224794341904751,NA,30.8,47.2,741.36,5536.889752,-1.3321260213851929,-1.0253945589065552,-1.122828722000122,-1.0642465353012085,-1.272465705871582,-1.2217692136764526,-1.2558469244346888,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2013,7.57,74.517,0.511,0.22857140972162848,0.0926516166196668,4.688497019132932,1.1841456913383284,0.01291039375200247,2.744963061402983,0.7464641963750496,342820,86584,944,200710,54581,25.3,0.3,58.5,16,0.18407088732514457,5.814190355708485,NA,NA,34.3,898.65,7311.938103,-1.504126787185669,-1.1823740005493164,-1.06571364402771,-1.0661455392837524,-1.263131618499756,-1.2873308658599854,-1.3109965415834173,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2014,8.42,77.416,0.516,0.31598964215715225,0.06803710082967132,4.811763582673423,1.2668296869445623,0.01326610471880309,2.8372929532936917,0.6943748377163659,375406,98836,1035,221361,54174,26.3,0.3,59,14.499999999999998,0.17354937513710614,5.122126345631005,NA,NA,32,937.01,7801.838007,-1.4954838752746582,-0.6933407783508301,-0.7871150374412537,-1.0368640422821045,-1.0117789506912231,-1.132050395011902,-1.0950504882682588,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2016,9.15,80.235,0.526,0.2523941235502243,0.06452150930890369,5.036233685448329,1.4679166225837414,0.01201068957343452,3.115812636760362,0.44049373653079194,445310,129795,1062,275504,38949,29.1,0.2,61.9,8.799999999999999,0.19512298448639745,5.329828319465618,NA,NA,30.3,1013.39,8842.123456,-1.6894583702087402,-0.777759850025177,-1.0410088300704956,-1.1024541854858398,-1.1569204330444336,-1.1480921506881714,-1.2325345753130876,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2017,8.85,84.146,0.531,0.2913756835820661,0.05322613613450771,5.136588039170239,1.401376276319806,0.01041193143231679,3.098954050283107,0.6258457811350092,486430,132709,986,293468,59267,27.3,0.2,60.3,12.2,0.1427188606588176,4.628135200969373,NA,NA,29.5,1060.99,9469.904853,-1.7212870121002195,-0.6735291481018066,-1.1334445476531982,-1.0803532600402832,-1.365241289138794,-1.328737735748291,-1.307919967815644,Lower middle income,Central and Southern Asia,39
Tajikistan,TJK,2018,9.8,85.762,0.535,0.23462274167474123,0.05494020730069005,4.911777585448107,1.3168295836020874,0.00909755642834672,3.1218358116650715,0.4640146337526014,500488,134179,927,318101,47281,26.8,0.2,63.5,9.5,0.1705425949490077,4.707568357658422,NA,NA,27.4,1116.28,10189.549329,-1.7012298107147217,-0.7474654316902161,-1.108870267868042,-1.067895770072937,-1.2930035591125488,-1.4099688529968262,-1.3110141672398596,Lower middle income,Central and Southern Asia,39
Tanzania,TZA,2000,5.01,24.966,0.301,0.2119071675748594,NA,3.528875526670885,0.9197891644563638,0.08481700093403748,1.8224287080958377,0.7018406531846455,651879,169910,15668,336652,129649,26.1,2.4,51.5,20,NA,9.43830031264384,NA,37.3,35.6,551.66,18472.711635,-0.4722205102443695,-0.7019257545471191,-0.5566266179084778,-0.4204643070697784,-0.3370121717453003,-0.8109840154647827,-0.5752430633388679,Lower middle income,Sub-Saharan Africa,189
Tanzania,TZA,2007,2.24,37.324,0.337,0.10803502411952907,NA,5.754230726789329,1.844798062975591,0.07102280478680097,1.9800619516115736,1.8583445080564984,1692740,542690,20893,582481,546675,32,1.2,34.4,32.300000000000004,NA,10.332113318008252,NA,40.3,34.4,726.05,29417.311894,-0.1424698829650879,-0.3870623707771301,-0.4235084652900696,-0.4574306905269623,-0.37887993454933167,-0.3357512652873993,-0.3683330809308422,Lower middle income,Sub-Saharan Africa,189
Tanzania,TZA,2011,5.64,41.243,0.361,0.4618226154964674,NA,5.080288948643769,1.3558245214601643,0.07563477835601906,1.4240351253265058,2.224797192147554,1903695,508057,28342,533617,833680,26.700000000000003,1.5,28.000000000000004,43.8,NA,6.874406629642281,NA,37.8,28.2,831.39,37472.179619,-0.14148393273353577,-0.02413347922265529,-0.6628465056419373,-0.4491955041885376,-0.5148937106132507,-0.6033596396446228,-0.4285538489202067,Lower middle income,Sub-Saharan Africa,189
Tanzania,TZA,2018,4.3,50.358,0.416,0.5047353141743375,NA,3.9598636615969296,1.6487954779579608,0.03935145998387978,0.8981885232799312,1.373528200375158,2257592,940009,22435,512074,783074,41.6,1,22.7,34.699999999999996,NA,5.0542464440717305,NA,40.5,26.4,1011.08,57011.861845,-0.3867754340171814,-0.5709350109100342,-0.7541481852531433,-0.6274306774139404,-0.556250810623169,-0.4535217583179474,-0.5894852278695036,Lower middle income,Sub-Saharan Africa,189
Timor-Leste,TLS,2007,2.36,15.671,0.421,0.05907604083464482,NA,6.9223463050164895,2.974183793123528,0.00113806733656933,1.5829482045009908,2.3639727793884404,66908,28747,11,15300,22849,42.9,0,22.8,34.2,NA,32.50837616576838,9.895882101924345,27.8,50.4,948.19,966.5508926,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,19
Timor-Leste,TLS,2014,2.61,20.201,0.493,1.0008544902359633,NA,9.18957020937049,6.614765850755851,0.3750384621471486,1.0047859812466138,1.1949799152208769,142583,102633,5819,15590,18541,71.89999999999999,4.1000000000000005,10.9,13,NA,16.309242626969574,1.4336718625473308,28.7,41.8,1309.53,1551.574195,NA,NA,NA,NA,NA,NA,NA,Lower middle income,Eastern and South-eastern Asia,19
Togo,TGO,2006,10.65,26.014,0.334,0.04501254189315975,NA,5.504480957726176,0.9243342176559904,0.43394613759159945,3.709174464081437,0.4369890299537092,148335,24909,11694,99955,11776,16.900000000000002,7.9,67.2,8,0.24868947342618444,4.3346372782687475,3.7839211473905072,42.2,NA,458.75,2694.80449,-1.1951466798782349,-0.5273222327232361,-1.4971656799316406,-0.9195396304130554,-0.9487498998641968,-1.0496068000793457,-1.100790412532518,Low income,Sub-Saharan Africa,218
Togo,TGO,2011,11.12,29.149,0.358,0.452641133452408,NA,8.067097789199243,1.5725077048410183,0.46872359861555474,4.328606099155885,1.697260386586784,266354,51920,15476,142919,56039,19.5,5.800000000000001,53.6,21.1,0.33984785847924937,20.08309194921092,4.828107384093456,46,NA,489.24,3301.73263,-0.9037214517593384,-0.16259849071502686,-1.3803101778030396,-1.01898193359375,-0.893909215927124,-1.026531457901001,-0.9730313063010484,Low income,Sub-Saharan Africa,218
Togo,TGO,2015,26.45,29.561,0.386,0.3977644654470365,NA,8.01200004541547,1.6198078850874444,0.6159967554493673,4.787596433991291,0.9885989708873668,334971,67722,25754,200163,41332,20.200000000000003,7.7,59.8,12.4,0.3238869538411846,6.280516737046472,4.670893108822275,43.1,NA,559.45,4180.866177,-0.7007427215576172,-0.23134805262088776,-1.2048124074935913,-0.8434388041496277,-0.7999243140220642,-0.7339099049568176,-0.8114299547482338,Low income,Sub-Saharan Africa,218
Togo,TGO,2018,13.68,33.406,0.411,0.5169697937006967,NA,9.844931807567814,1.5517781683674323,0.7954988538871517,5.962176720876502,1.535457379025649,475936,75018,38457,288231,74229,15.8,8.1,60.6,15.6,0.5169432153550201,8.253272166638965,3.8469510462926824,42.4,45.5,600.79,4834.325004,-0.7636401057243347,-0.8939124941825867,-1.075192928314209,-0.6893340945243835,-0.6025205254554749,-0.72772979736328125,-0.8385125064487318,Low income,Sub-Saharan Africa,218
