Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Austria,AUT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8,29.9,29.3,29.1,31.3,29.7,29,..,..,29.5,29.8,28.7,29.6,30.6,30.4,31.5,30.3,30.8,30.5,30.8,30.5,30.5,30.8,29.7,30.8,30.2,29.8,..,..
Austria,AUT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2,13,12.6,12.6,12,15.2,14.5,14.7,14.5,14.4,14.4,14.1,13.9,14.1,14.4,14.3,13.3,13.9,14.7,..,..
Austria,AUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12051.1511700385,12648.9746969392,12904.669883596,13352.6511315776,14076.2761631952,14471.8213231195,15181.5887613761,15521.8096470115,16132.0095204536,17085.3299659169,18101.9919477322,18943.1811467755,20002.5561105758,20864.8474583279,21650.4867976498,21629.0463028275,22659.317777419,23801.2675449624,23770.3662432365,25086.400193858,25520.74055574,25419.0096476102,25911.6609400039,26725.1907228527,26740.5772417596,27395.8726479906,28008.5545890344,28370.7178819139,29264.3235778252,30265.1932308117,31340.6812927165,32097.2410936755,32410.53977326,32313.7118722637,32962.8174189767,33790.4849857504,34537.7395746518,35220.8877426259,36442.2882333384,37664.9432792116,38842.8905195831,39184.8085972636,39636.4826114521,39815.2219533064,40651.2266155811,41281.2707559522,42496.3510516831,43937.7128905744,44440.055889928,42655.1921304813,43334.5089644691,44451.0001918473,44549.881698231,44299.3781845446,44245.1687398338,44195.8175947748,44590.2516278164,45281.723399938,46154.6250956541,46647.0809634335,43455.7000665738,45238.3907144733,..
Austria,AUT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,84930957865.7421,89634416745.9454,92008541234.9355,95816100869.1366,101684217823.965,105223006468.235,111160594895.654,114504358722.384,119625351794,127132879969.536,135169130645.024,142082989214.129,150903303811.962,158283132276.333,164522871893.839,163924443911.638,171429635128.008,180138227325.32,179758759493.059,189387896783.516,192667120935.942,192389112509.963,196258547592.121,202093486979.047,202197109935.467,207249365643.959,212018988476.745,214896442478.295,221979171128.378,230607667590.116,240629049863.283,248910606082.174,254121610895.057,255460346929.86,261596808649.455,268576168421.57,274886456416.226,280641477589.641,290692443914.523,301030430129.082,311192381028.414,315135711888.113,320340348097.004,323356259321.687,332200441760.824,339655236682.676,351387070656.34,364484726093.492,369807747327.812,355886045571.664,362424005611.476,373016924602.914,375555101767.152,375650886015,378134963330.691,381971148530.543,389570224508.691,398368950204.699,408030932405.258,414222347188.812,387488567518.429,405145843845.507,..
Azerbaijan,AZE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.7,..,..,..,..,..,36.5,25.3,26.8,26.6,26.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.6,..,..,..,..,..,15.8,13.2,10.9,9.1,7.6,6,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2820.74099098764,2763.97687589073,2107.22274287282,1596.07658448422,1264.48275919291,1102.45915308008,1105.54839675385,1158.44095359684,1262.24753566415,1343.80872142981,1480.75666152969,1614.79211934996,1754.07360862574,1918.54362529929,2077.8122625974,2631.75898094917,3501.04180925969,4326.96156868441,4692.91218530787,5023.79077008268,5215.0209146409,5152.65745405188,5194.73838966177,5425.90529208285,5505.98823266036,5500.31038244408,5270.55297483365,5229.5261405359,5262.18380792188,5348.26526707105,5083.3816401988,5344.42134817085,..
Azerbaijan,AZE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20239380758.5345,20097705057.6642,15555623649.0243,11962274785.3923,9605706504.34692,8472233222.54745,8582372204.00014,9080149804.53044,9988164749.71045,10727289070.9938,11918018065.9878,13097901838.4714,14334201826.0091,15797480065.0769,17259347559.2653,22085326604.2783,29704764282.7543,37130955309.3516,41125866644.727,44949076801.0869,47218530748.1023,47265749343.9292,48289166006.8036,51094670380.391,52500032771.4869,53074370486.0433,51429065064.4674,51531923163.2034,52304902010.6514,53612524596.1907,51307185983.705,54180407522.419,..
"Bahamas, The",BHS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19234.5366347885,20274.1876201544,21313.6909963165,22431.8338976455,23689.8290704422,25064.4806081331,26168.7067782052,27434.1835748294,28439.6488747535,29686.2058168139,27010.8217107529,26660.4431399647,25082.5963855358,26369.932318113,21485.2154780814,17931.7118114071,18475.755652277,19742.0789045594,22071.536140365,27281.3372546257,28491.6225517554,25385.9029702051,26594.043890017,27037.2135583208,30282.4677341669,31129.2884073825,31073.4914763592,31398.2198917868,31527.2148353371,33009.2663456206,31860.019444984,29932.8686356915,28183.8759747191,27663.2532501201,27968.2146739019,28651.3190216426,29334.6625904956,30822.1880608686,28946.2785128447,31982.7608363001,32823.8057615441,33214.1687471534,33665.5703373572,32799.1368606842,32645.1248475179,33295.9327364828,33663.5489216373,33672.9712442862,32425.5880814475,30627.3378646027,30664.0259200128,30470.2483679619,31072.8456658632,29902.2434249107,30182.1943265257,30206.2404347372,29699.1855975451,30371.580984382,30705.6019729505,31082.8060960243,23566.5753253459,26705.5660079272,..
"Bahamas, The",BHS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2202354444.68328,2437281738.94449,2692025741.28975,2975336016.3498,3287792927.54132,3630564951.60747,3959927215.79835,4340005538.98728,4705510544.22122,5128143623.82552,4838421482.22546,4917118830.51938,4745150666.81204,5104243209.29092,4249066609.45372,3620071912.19868,3807779336.91169,4156378840.09251,4745733414.75673,5986234708.4335,6375057529.20037,5786868897.47608,6174525328.25248,6396626206.90889,7303101613.5781,7655781544.46962,7793355956.23678,8025950172.29877,8211326158.29321,8763729149.89785,8623838203.34883,8263207849.83172,7947092060.21947,7971553709.56762,8222571209.48313,8582617218.20914,8945106667.70758,9560148893.02768,9129598350.39419,10243182778.5635,10668196405.7825,10948253587.4492,11244367823.818,11102179835.973,11200183238.8101,11580458589.4797,11871921816.9003,12043676933.0589,11763841228.0088,11272606092.4321,11446022283.215,11516230370.6712,11871722487.9454,11531800176.8168,11744827460.4753,11861900000,11760164716.1735,12118868244.3881,12340765666.5406,12574766785.7893,9579129439.06867,10893360608.0296,..
Bahrain,BHR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21290.9433232593,19366.613973183,17281.1316943346,17758.347520025,18004.3939420241,16549.30853768,16156.6221522385,17210.9649504564,17776.6973393422,17234.7932116813,17405.8852025117,18709.7957397915,19275.4814977002,21024.9686175308,20283.0874092638,20403.3705327835,20576.5153881187,20566.5570149467,20915.8334128566,21195.9007780378,21713.5380502274,21681.0282978646,21866.0492284432,22348.9048094348,22325.7030750547,22027.331306682,21783.8515343462,22013.7584157719,21918.0050610342,21157.7934203336,21452.9215198243,21906.7464253804,22484.8548156338,23012.7083415266,23107.9565925844,22795.4488576612,22810.7749240924,23019.2557426695,23023.1197800625,23414.2190743533,22510.4040791872,23234.7120724362,..
Bahrain,BHR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7719989594.2972,7309541111.89847,6757216271.72362,7188081842.37558,7547748015.19352,7188605896.05476,7273646666.44917,8030033862.1097,8592135561.90565,8623411548.67152,9006118309.71319,10017505286.0204,10687676226.0298,12063180869.1514,12033022737.8954,12505919514.1411,13019913570.9245,13422619469.9058,14065563316.8115,14670382393.2056,15447922937.5299,15832722681.7137,16362889422.8255,17393169261.3715,18607379553.6075,19866912679.454,21151705946.6711,22906020071.8799,24336503493.4839,24954622922.9927,26036230937.9271,26552663487.0358,27542575573.0076,29034512771.3789,30297627559.0615,31050638297.8723,32155459790.271,33535234420.6161,34243206973.6781,34985245170.2699,33258424204.4726,33998540960.6733,..
Bangladesh,BGD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9,..,26.9,..,..,28.8,..,..,27.6,..,..,..,32.9,..,..,..,..,33.4,..,..,..,..,33.2,..,..,..,..,32.1,..,..,..,..,..,32.4,..,..,..,..,..,..
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.6,..,..,..,50.1,..,..,..,..,48.9,..,..,..,..,40,..,..,..,..,31.5,..,..,..,..,..,24.3,..,..,..,..,..,..
Bangladesh,BGD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,441.448188362978,454.77904807983,465.41482613258,449.565524870435,484.042373953311,477.309242987876,475.22219998267,452.497941857483,480.796631096408,472.840449121614,487.028568862827,454.724710758743,385.708145878697,388.462983764323,415.201920284241,388.884795907806,401.864519318744,403.325006214541,421.763176150604,431.758170574872,424.809946354259,443.775479362891,440.960777585397,445.546085354705,454.522508291032,457.84320614418,465.726585179981,472.626009501493,473.682403000569,476.879667937477,493.095339175717,500.494090356991,518.110123736839,532.25300756987,542.454739818669,559.689533173764,574.836130139595,590.00310757549,609.013891873436,625.364191999067,646.038112667217,666.068115355489,678.867875857178,698.732463273709,723.228229370514,758.890383408774,799.781907040519,847.282406222322,890.296648425188,927.018587921344,967.561603724016,1017.62828088402,1070.5957425395,1120.68594020214,1173.89363446619,1236.00506049059,1307.73303467616,1376.60420794304,1460.30501692162,1557.96529123717,1593.3483212523,1684.43438995348,..
Bangladesh,BGD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22247412282.0134,23595196297.5657,24881849659.0739,24768414727.2471,27481246818.5292,27922666606.9604,28639388964.5054,28102153000.1127,30768893886.4181,31144538360.9721,32894815414.1334,31092349586.6808,26747589008.347,27637128279.6497,30288069546.9242,29049828419.5677,30694444134.7272,31514923830.6905,33744238404.0282,35364513430.9304,35654198967.1755,38233403645.3313,39049429821.8961,40564956312.1479,42513416921.3729,43934221544.8668,45767764684.2544,47494308687.0635,48641893176.7641,50021660425.862,52834007311.7264,54675392830.8497,57651202535.6782,60367474528.0862,62715845616.5688,65927698356.1994,68909554894.375,72003522586.1076,75731164300.0049,79267928092.7439,83463813144.2787,87701511125.825,91063218744.4714,95379221373.1385,100376647066.571,106937209452.223,114071958456.14,122123840982.622,129468112024.973,135999939844.645,143577568429.273,152858966788.01,162827601299.47,172619411144.681,183081976119.179,195078678697.23,208955558005.06,222726251662.185,239028505056.988,257868529012.707,266759891218.313,285269493337.993,..
Barbados,BRB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11609.3534358054,11331.668216592,11765.3287155742,12130.1572423253,12653.5191441745,13580.5747253495,14105.092022059,13776.8776977427,13052.5837893529,13073.8752952065,13503.8360872383,13618.6865974279,14288.3782654256,14642.49042447,15149.4400976937,15695.0019038083,15169.4850562896,14547.87950851,13677.0310059854,13744.1418722316,13982.0953461996,14231.5566589536,14769.8801120893,15444.6571627486,15995.1055390453,16016.5574154211,16698.0610545825,16258.8421755756,16320.5680320826,16610.5369401623,16781.8983320736,17382.7727977425,18380.6699078531,18692.1211181299,18729.5902392006,17714.6752403411,17237.7711645724,17071.0534386415,16953.4355437449,16667.7383770438,16615.5054382111,16990.2194668498,17385.2007497069,17430.8732103088,17220.9310014747,17168.1456868491,14855.6898587069,14800.8381460905,..
Barbados,BRB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2854171151.5462,2799941899.6377,2922025274.4713,3028451447.59067,3176147186.8601,3426840742.74635,3576698709.4936,3508750319.57191,3336788625.07777,3353514382.59695,3474253444.68858,3512409079.02923,3691688292.43801,3787338718.25086,3920099418.55941,4061222997.62754,3926894257.55158,3773749040.26652,3558927592.12947,3587152307.94309,3659282137.24459,3732980006.3135,3881421104.29628,4065404437.00734,4216981614.52497,4231093972.43178,4419258744.52263,4314722760.02772,4348696954.98856,4443302020.95646,4506023611.65342,4684257465.21725,4970592659.83118,5073864124.78965,5106341834.86446,4850118648.72824,4735405354.39085,4702836227.59759,4682488036.8757,4614713385.76023,4610686450.56552,4724691200,4844368803.70507,4866473198.96648,4816487749.94047,4810171058.54138,4169888153.51001,4161995686.68064,..
Belarus,BLR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32,31.7,31.2,30.6,30.3,28.8,26.5,27.6,28.3,29.6,27.8,27.7,28.6,27.2,26.5,26.6,27.2,25.6,25.3,25.4,25.2,25.3,24.4,..,..
Belarus,BLR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.6,32.1,33,46.7,41.9,28.9,30.5,27.1,17.8,12.7,11.1,7.7,6.1,5.4,5.2,7.3,6.3,5.5,4.8,5.1,5.7,5.9,5.6,5,4.8,..,..
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2890.5241663884,2854.52075070743,2574.82385165248,2373.89052136425,2098.62426279529,1886.47742528651,1945.83894756242,2176.69235022362,2370.18646740428,2461.82685103912,2616.91299263359,2754.66446971789,2912.12336094185,3139.12098642967,3522.48985117687,3880.01436974552,4294.22867163526,4684.98029099754,5180.71234438981,5203.85488670206,5621.93717466556,5938.22068048537,6047.87112888287,6110.90466736341,6212.91277243518,5967.05220384914,5811.19794357554,5964.89294392711,6165.90933024502,6264.86096486176,6247.43190947199,6418.23763437028,..
Belarus,BLR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29452556633.7413,29099127258.7491,26305610635.692,24306383742.7746,21462535897.5156,19230432058.6858,19768885050.6478,22022539015,23872430402.7966,24684092836.7343,26115771070.4161,27349821166.1531,28729692799.2932,30753180384.6838,34274340535.4692,37496129067.9992,41245740029.6776,44792876368.1538,49361749506.6609,49460470690.6153,53317530166.8315,56185324133.9697,57133246703.6914,57706562174.7975,58702799524.0454,56454734396.5842,55028435771.7374,56421856742.7841,58198692497.6768,59013474192.6442,58600611434.1156,59948354831.6356,..
Belgium,BEL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.2,..,..,25.7,..,..,..,25,..,..,28.4,..,26.8,..,..,33.1,..,..,28.1,30.5,29.3,28.1,29.2,28.4,28.6,28.4,28.1,27.5,27.7,28.1,27.7,27.6,27.4,27.2,27.2,26,..,..
Belgium,BEL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8,14.1,12.7,..,..
Belgium,BEL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11734.306170839,12277.6347194523,12866.2287658556,13326.1132693154,14118.902318486,14489.4450965924,14846.0973473565,15334.7678862416,15915.1956538995,16922.3543777831,17849.4947135456,18527.1487401867,19432.03103295,20607.1809135777,21480.261317053,20997.2068325293,22144.5236139589,22255.6844094244,22866.8232310329,23381.1272443226,24393.2981775195,24325.8132752066,24477.1998826276,24555.480969759,25161.4909793831,25569.4893301131,26026.2804981502,26603.9280981301,27772.0520454683,28631.3190930238,29441.6621481593,29870.1477747077,30204.5637515713,29797.4063198776,30664.3078546408,31329.892072751,31681.9363634502,32804.3605402361,33376.5748398965,34479.9064484695,35674.7912530713,35943.2379602838,36393.2417665704,36617.3803840227,37761.2813189981,38426.0519083731,39147.7635597291,40290.2277563956,40151.8498740394,39025.2207908291,39777.9252767366,39929.0951439359,39975.5736402458,39970.3174974794,40421.4207919096,41008.296719472,41318.0196388476,41825.7628316432,42382.3182763247,43098.4847198889,40612.3924560653,42901.4320595797,..
Belgium,BEL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,107409842457.407,112757158826.444,118634065901.415,123796527265.888,132408661378.724,137123283408.933,141450750228.824,146922273105.169,153084383687.119,163233571843.436,172346670831.88,179216111161.922,188706688044.546,200749386449.419,209914113819.734,205787325003.57,217419959648.709,218781345279.661,224998884653.738,230266272692.697,240499429910.323,239827755215.623,241254698634.742,242007033807.079,247975853676.465,252071901218.968,256666571621.109,262586995647.719,274989527944.74,284529373856.785,293456205020.658,298835475229.994,303409615205.607,300491199097.648,310187964527.328,317585194591.875,321781927100.664,333989231728.476,340541460104.062,352605970422.851,365711203833.047,369732633305.117,376043542626.992,379946808976.211,393515485920.82,402651880769.961,412928965821.953,428111873071.133,430025228051.015,421335523091.64,433403805754.258,440747893479.883,444005978083.203,446045040873.594,453086009677.5,462335574841.484,468191916732.07,475774660680.469,484305039588.75,495157628977.109,468610314043.125,497354242597.969,..
Belize,BLZ,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.3,60.9,..,56.6,60.4,54.9,53.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
